"",index,raw data name,raw data name round,chemical_ID_xma,mz_time xma,Name_xma,Formula_xma,MonoisotopicMass_xma,Adduct_xma
"520",520,265.142302565198 / 887.399963378906,265.142 / 887.4,HMDB41284,265.142 / 887.4,2-Methyl-1-246-trihydroxy-3-(3-methyl-2-butenyl)phenyl-1-propanone,C15H20O4,264.136159128,M+H
"521",521,265.147262196029 / 859.800079345703,265.147 / 859.8,HMDB31688,265.147 / 859.8,Hexyl glucoside,C12H24O6,264.1572885,M+H
"522",522,265.196694933333 / 709.200012207031,265.197 / 709.2,HMDB60532,265.197 / 709.2,O-Desmethylvenlafaxine,C16H25NO2,-,M+H_[+1]
"523",523,265.259813487086 / 509.100006103516,265.26 / 509.1,HMDB37543,265.26 / 509.1,()-(Z)-2-(5-Tetradecenyl)cyclobutanone,C18H32O,264.245315646,M+H
"524",524,265.355845178037 / 509.399993896484,265.356 / 509.4,HMDB01219,265.356 / 509.4,Chlordecone alcohol,C10H2Cl10O,487.699091756,M+ACN+2H
"525",525,265.42129323903 / 509.399993896484,265.421 / 509.4,HMDB35904,265.421 / 509.4,Phyllanthusol B,C35H49NO18,771.294963769,M+2H+Na
"526",526,265.607878637698 / 509.100006103516,265.608 / 509.1,HMDB61040,265.608 / 509.1,hydroxynefazodone,C25H32ClN5O3,485.219367622,M+2Na
"527",527,266.100371998405 / 630.600036621094,266.1 / 630.6,HMDB34319,266.1 / 630.6,Furofoline,C16H11NO3,265.073893223,M+H
"528",528,266.100363301946 / 703.5,266.1 / 703.5,HMDB61149,266.1 / 703.5,Hydroxyfluoroprednisolone butyrate,C27H34F2O7,508.227259852,M+H+Na
"529",529,266.119756962341 / 509.100006103516,266.12 / 509.1,HMDB59772,266.12 / 509.1,N-Phenylacetylglutamic acid,C13H15NO5,265.095022595,M+H
"530",530,266.108190329852 / 504.299987792969,266.108 / 504.3,HMDB61149,266.108 / 504.3,Hydroxyfluoroprednisolone butyrate,C27H34F2O7,508.227259852,M+H+Na
"531",531,266.119756093919 / 514.200012207031,266.12 / 514.2,HMDB59772,266.12 / 514.2,N-Phenylacetylglutamic acid,C13H15NO5,265.095022595,M+H
"532",532,266.136967829542 / 551.400024414062,266.137 / 551.4,HMDB60840,266.137 / 551.4,N-Desmethyldoxepin,C18H19NO,265.146664235,M+H
"533",533,267.057422645064 / 57.0321846008301,267.057 / 57,HMDB60566,267.057 / 57,Carbamazepine-O-quinone,C15H10N2O3,266.069142196,M+H
"534",534,267.103922589851 / 630.599975585938,267.104 / 630.6,HMDB34319,267.104 / 630.6,Furofoline,C16H11NO3,-,M+H_[+1]
"535",535,267.10736394141 / 504.300018310547,267.107 / 504.3,HMDB14383,267.107 / 504.3,Nevirapine,C15H14N4O,266.11676109,M+H
"536",536,267.120096976555 / 187.5,267.12 / 187.5,HMDB33598,267.12 / 187.5,N5-(4-Methoxybenzyl)glutamine,C13H18N2O4,266.126657074,M+H
"537",537,267.120819285454 / 816.599975585938,267.121 / 816.6,HMDB33598,267.121 / 816.6,N5-(4-Methoxybenzyl)glutamine,C13H18N2O4,266.126657074,M+H
"538",538,267.131609262576 / 756.900024414062,267.132 / 756.9,HMDB29905,267.132 / 756.9,Artonin T,C26H26O7,450.167853186,M+2ACN+2H
"539",539,267.120596268468 / 907.5,267.121 / 907.5,HMDB33598,267.121 / 907.5,N5-(4-Methoxybenzyl)glutamine,C13H18N2O4,266.126657074,M+H
"540",540,267.121264669646 / 509.099975585938,267.121 / 509.1,HMDB59772,267.121 / 509.1,N-Phenylacetylglutamic acid,C13H15NO5,-,M+H_[+1]
"541",541,267.129338545016 / 614.700012207031,267.129 / 614.7,HMDB30170,267.129 / 614.7,Glaudine,C22H25NO6,399.168187537,2M+3H
"542",542,267.131854091938 / 137.150207519531,267.132 / 137.2,HMDB36387,267.132 / 137.2,3-Phenylpropyl cinnamate,C18H18O2,266.13067982,M+H
"543",543,267.139776103946 / 551.400024414062,267.14 / 551.4,HMDB60840,267.14 / 551.4,N-Desmethyldoxepin,C18H19NO,-,M+H_[+1]
"544",544,267.168519378302 / 214.800003051758,267.169 / 214.8,HMDB30356,267.169 / 214.8,1419-Didehydrocondyfolan,C18H22N2,266.178298714,M+H
"545",545,268.102696562217 / 70.4972763061523,268.103 / 70.5,HMDB37842,268.103 / 70.5,N-(1-Deoxy-1-fructosyl)serine,C9H17NO8,267.095416525,M+H
"546",546,268.152347835011 / 540.299987792969,268.152 / 540.3,HMDB14852,268.152 / 540.3,Apomorphine,C17H17NO2,267.125928793,M+H
"547",547,268.171282144685 / 214.799987792969,268.171 / 214.8,HMDB30356,268.171 / 214.8,1419-Didehydrocondyfolan,C18H22N2,-,M+H_[+1]
"548",548,269.122055588568 / 54.2999992370605,269.122 / 54.3,HMDB29114,269.122 / 54.3,Tyrosyl-Serine,C12H16N2O5,268.105921632,M+H
"549",549,269.147861175496 / 730.5,269.148 / 730.5,HMDB29560,269.148 / 730.5,Hesperaline,C14H22NO4,268.154883197,M+H
"550",550,269.136112157918 / 1358.10009765625,269.136 / 1358.1,HMDB61017,269.136 / 1358.1,1-Pyrimidinylpiperazine,C8H12N4,164.106196404,3M+2Na
"551",551,269.136633905175 / 1178.10009765625,269.137 / 1178.1,HMDB38935,269.137 / 1178.1,Kamahine C,C14H20O5,268.13107375,M+H
"552",552,269.136511329914 / 1172.09997558594,269.137 / 1172.1,HMDB38935,269.137 / 1172.1,Kamahine C,C14H20O5,268.13107375,M+H
"553",553,269.154794778322 / 540.299987792969,269.155 / 540.3,HMDB14852,269.155 / 540.3,Apomorphine,C17H17NO2,-,M+H_[+1]
"554",554,270.277891257303 / 1834.80004882812,270.278 / 1834.8,HMDB40940,270.278 / 1834.8,Capsiamide,C17H35NO,269.271864747,M+H
"555",555,271.090895094073 / 86.6999969482422,271.091 / 86.7,HMDB60568,271.091 / 86.7,1011-Dihydroxycarbamazepine,C15H14N2O3,270.100442324,M+H
"556",556,271.106017078894 / 766.799987792969,271.106 / 766.8,HMDB40868,271.106 / 766.8,4-O-Methylpinosylvic acid,C16H14O4,270.089208936,M+H
"557",557,271.127260746994 / 219.900009155273,271.127 / 219.9,HMDB41314,271.127 / 219.9,4-tert-Butylphenyl salicylate,C17H18O3,270.125594442,M+H
"558",558,271.162814166088 / 824.708740234375,271.163 / 824.7,HMDB32673,271.163 / 824.7,15-Octadecene-91113-triynoic acid,C18H22O2,270.161979948,M+H
"559",559,271.163450695186 / 896.099975585938,271.163 / 896.1,HMDB01936,271.163 / 896.1,Doxylamine,C17H22N2O,270.173213336,M+H
"560",560,271.162350798387 / 750.299987792969,271.162 / 750.3,HMDB01936,271.162 / 750.3,Doxylamine,C17H22N2O,270.173213336,M+H
"561",561,271.204123470626 / 984.737548828125,271.204 / 984.7,HMDB40459,271.204 / 984.7,Ethylene brassylate,C15H26O4,270.18310932,M+H
"562",562,272.093333107777 / 86.7000045776367,272.093 / 86.7,HMDB60568,272.093 / 86.7,1011-Dihydroxycarbamazepine,C15H14N2O3,-,M+H_[+1]
"563",563,272.108349607843 / 766.799987792969,272.108 / 766.8,HMDB40868,272.108 / 766.8,4-O-Methylpinosylvic acid,C16H14O4,-,M+H_[+1]
"564",564,272.183746268328 / 699.900024414062,272.184 / 699.9,HMDB60766,272.184 / 699.9,4-Hydroxyatomoxetine,C17H21NO2,271.157228921,M+H
"565",565,272.183674104995 / 778.800048828125,272.184 / 778.8,HMDB60501,272.184 / 778.8,Phosphatidylethanolamine,C41H82NO8P,747.577805117,M+3Na
"566",566,273.125266222307 / 196.800003051758,273.125 / 196.8,HMDB60422,273.125 / 196.8,712-Dimethylbenzaanthracene 56-oxide,C20H16O,272.120115134,M+H
"567",567,273.187125203954 / 699.900024414062,273.187 / 699.9,HMDB60766,273.187 / 699.9,4-Hydroxyatomoxetine,C17H21NO2,-,M+H_[+1]
"568",568,273.219737262681 / 1180.49987792969,273.22 / 1180.5,HMDB35918,273.22 / 1180.5,7(14)-Bisabolene-231011-tetrol,C15H28O4,272.198759384,M+H
"569",569,274.103116833493 / 73.1999969482422,274.103 / 73.2,HMDB14883,274.103 / 73.2,Modafinil,C15H15NO2S,273.082349419,M+H
"570",570,274.117653976481 / 225.300003051758,274.118 / 225.3,HMDB00667,274.118 / 225.3,L-Thyronine,C15H15NO4,273.100107973,M+H
"571",571,274.13007131237 / 196.800003051758,274.13 / 196.8,HMDB60841,274.13 / 196.8,N-Despropyl-rotigotine,C16H19NOS,273.118734925,M+H
"572",572,274.182259831166 / 1151.09997558594,274.182 / 1151.1,HMDB38051,274.182 / 1151.1,alpha-Terpinyl anthranilate,C17H23NO2,273.172878985,M+H
"573",573,274.182015972599 / 1171.50012207031,274.182 / 1171.5,HMDB56134,274.182 / 1171.5,DG(14:1n50:014:1n5),C31H56O5,508.412774902,M+H+K
"574",574,274.199832412123 / 822.599975585938,274.2 / 822.6,HMDB31184,274.2 / 822.6,N-Isobutyl-2481012-tetradecapentaenamide,C18H27NO,273.209264491,M+H
"575",575,275.104439360564 / 602.700012207031,275.104 / 602.7,HMDB41695,275.104 / 602.7,6-Hydroxy-O-desmethylangolensin,C15H14O5,274.084123558,M+H
"576",576,275.12243997991 / 197.099990844727,275.122 / 197.1,HMDB60422,275.122 / 197.1,712-Dimethylbenzaanthracene 56-oxide,C20H16O,-,M+H_[+2]
"577",577,275.157812791785 / 454.5,275.158 / 454.5,HMDB60388,275.158 / 454.5,4-Hydroxy-3-polyprenylbenzoate,C17H22O3,274.15689457,M+H
"578",578,275.184400207248 / 1150.84002685547,275.184 / 1150.8,HMDB38051,275.184 / 1150.8,alpha-Terpinyl anthranilate,C17H23NO2,-,M+H_[+1]
"579",579,276.124335005937 / 630.299987792969,276.124 / 630.3,HMDB30697,276.124 / 630.3,Sarmentosin,C11H17NO7,275.100501903,M+H
"580",580,276.124578927018 / 649.200012207031,276.125 / 649.2,HMDB30697,276.125 / 649.2,Sarmentosin,C11H17NO7,275.100501903,M+H
"581",581,276.142365311453 / 83.6999969482422,276.142 / 83.7,HMDB60989,276.142 / 83.7,4-hydroxypropanolol,C16H21NO3,275.152143543,M+H
"582",582,276.142271617701 / 123.527900695801,276.142 / 123.5,HMDB60968,276.142 / 123.5,4-hydroxymephenytoin,C12H14N2O3,234.100442324,M+ACN+H
"583",583,276.179304273973 / 280.309936523438,276.179 / 280.3,HMDB29055,276.179 / 280.3,Threoninyl-Arginine,C10H21N5O4,275.159354185,M+H
"584",584,276.197239494209 / 1239.89990234375,276.197 / 1239.9,HMDB32208,276.197 / 1239.9,Citronellyl anthranilate,C17H25NO2,275.188529049,M+H
"585",585,277.084225714976 / 73.5,277.084 / 73.5,HMDB42036,277.084 / 73.5,Thymidine glycol,C10H16N2O7,276.095750876,M+H
"586",586,277.145894443258 / 123.599998474121,277.146 / 123.6,HMDB34263,277.146 / 123.6,Triethyl citrate,C12H20O7,276.120902994,M+H
"587",587,277.146999156406 / 83.6999969482422,277.147 / 83.7,HMDB60989,277.147 / 83.7,4-hydroxypropanolol,C16H21NO3,-,M+H_[+1]
"588",588,278.140027030726 / 682.5,278.14 / 682.5,HMDB41328,278.14 / 682.5,3-Deaminofusarochromanone,C15H19NO4,277.131408101,M+H
"589",589,279.091912010016 / 1209.30004882812,279.092 / 1209.3,HMDB41200,279.092 / 1209.3,Dehydroxymethylflazine,C16H10N2O3,278.069142196,M+H
"590",590,279.157261462645 / 1714.5,279.157 / 1714.5,HMDB38544,279.157 / 1714.5,Longistylin C,C20H22O,278.167065326,M+H
"591",591,279.138776128731 / 618.599975585938,279.139 / 618.6,HMDB29113,279.139 / 618.6,Tyrosyl-Proline,C14H18N2O4,278.126657074,M+H
"592",592,279.157250753765 / 928.5,279.157 / 928.5,HMDB61097,279.157 / 928.5,17-alpha-ethinyl estradiol,C20H24O2,296.177630012,M+H-H2O
"593",593,279.140680832646 / 690,279.141 / 690,HMDB37325,279.141 / 690,Achimilic acid,C15H18O5,278.115423686,M+H
"594",594,279.157082712667 / 30.8999996185303,279.157 / 30.9,HMDB61097,279.157 / 30.9,17-alpha-ethinyl estradiol,C20H24O2,296.177630012,M+H-H2O
"595",595,279.156840632579 / 25.3500003814697,279.157 / 25.4,HMDB61097,279.157 / 25.4,17-alpha-ethinyl estradiol,C20H24O2,296.177630012,M+H-H2O
"596",596,279.682553938776 / 514.5,279.683 / 514.5,HMDB60590,279.683 / 514.5,Roflumilast N-oxide,C17H14Cl2F2N2O4,418.02986877,2M+3H
"597",597,280.110144086547 / 290.700012207031,280.11 / 290.7,HMDB38955,280.11 / 290.7,Avenalumin II,C17H13NO3,279.089543287,M+H
"598",598,280.160482769624 / 1714.8,280.16 / 1714.8,HMDB38544,280.16 / 1714.8,Longistylin C,C20H22O,-,M+H_[+1]
"599",599,280.187826561479 / 531,280.188 / 531,HMDB36326,280.188 / 531,N-(4-Hydroxy-3-methoxyphenyl)methyloctanamide,C16H25NO3,279.183443671,M+H
"600",600,280.261024351297 / 1820.40002441406,280.261 / 1820.4,HMDB60482,280.261 / 1820.4,Hexadecenal,C16H30O,238.229665582,M+ACN+H
"601",601,280.991785323333 / 39.5999984741211,280.992 / 39.6,HMDB60739,280.992 / 39.6,3-Amino-2-oxazolidone,C3H6N2O2,102.042927446,2M+2K-H
"602",602,281.097488997793 / 520.200012207031,281.097 / 520.2,HMDB38635,281.097 / 520.2,Methoxybrassenin A,C13H16N2OS2,280.070404524,M+H
"603",603,281.111416899387 / 167.699996948242,281.111 / 167.7,HMDB41304,281.111 / 167.7,Asparenyol,C18H16O3,280.109944378,M+H
"604",604,281.11156346844 / 240.600006103516,281.112 / 240.6,HMDB60842,281.112 / 240.6,N-Despyridinyl rosiglitazone,C13H16N2O3S,280.088163078,M+H
"605",605,281.11165322269 / 350.846878051758,281.112 / 350.8,HMDB60881,281.112 / 350.8,Dechloroethyl cyclophosphamide,C5H12ClN2O2P,198.032491857,M+2ACN+H
"606",606,281.111523087593 / 418.799987792969,281.112 / 418.8,HMDB60881,281.112 / 418.8,Dechloroethyl cyclophosphamide,C5H12ClN2O2P,198.032491857,M+2ACN+H
"607",607,281.111984399263 / 618.900024414062,281.112 / 618.9,HMDB60881,281.112 / 618.9,Dechloroethyl cyclophosphamide,C5H12ClN2O2P,198.032491857,M+2ACN+H
"608",608,281.112191271005 / 290.700012207031,281.112 / 290.7,HMDB38955,281.112 / 290.7,Avenalumin II,C17H13NO3,-,M+H_[+1]
"609",609,281.148176031957 / 848.699951171875,281.148 / 848.7,HMDB41144,281.148 / 848.7,8-Deoxy-1113-dihydroxygrosheimin,C15H20O5,280.13107375,M+H
"610",610,282.117454734296 / 60.9000015258789,282.117 / 60.9,HMDB40693,282.117 / 60.9,N2-(gamma-Glutamyl)-4-carboxyphenylhydrazine,C12H15N3O5,281.101170605,M+H
"611",611,282.114270752573 / 167.686279296875,282.114 / 167.7,HMDB41304,282.114 / 167.7,Asparenyol,C18H16O3,-,M+H_[+1]
"612",612,282.113960758703 / 240.299987792969,282.114 / 240.3,HMDB60842,282.114 / 240.3,N-Despyridinyl rosiglitazone,C13H16N2O3S,-,M+H_[+1]
"613",613,282.277006311286 / 1903.02331542969,282.277 / 1903,HMDB02117,282.277 / 1903,Oleamide,C18H35NO,281.271864747,M+H
"614",614,283.102440972467 / 110.399993896484,283.102 / 110.4,HMDB13914,283.102 / 110.4,3-Hydroxynevirapine,C15H14N4O2,282.111675712,M+H
"615",615,283.113038413442 / 662.253479003906,283.113 / 662.3,HMDB37278,283.113 / 662.3,Isoeugenol phenylacetate,C18H18O3,282.125594442,M+H
"616",616,283.12670424715 / 685.5,283.127 / 685.5,HMDB37278,283.127 / 685.5,Isoeugenol phenylacetate,C18H18O3,282.125594442,M+H
"617",617,283.121642529556 / 60.6000022888184,283.122 / 60.6,HMDB40693,283.122 / 60.6,N2-(gamma-Glutamyl)-4-carboxyphenylhydrazine,C12H15N3O5,-,M+H_[+1]
"618",618,283.159549144419 / 114.899993896484,283.16 / 114.9,HMDB41324,283.16 / 114.9,Bisbynin,C15H22O5,282.146723814,M+H
"619",619,283.280762471243 / 1903.19995117188,283.281 / 1903.2,HMDB02117,283.281 / 1903.2,Oleamide,C18H35NO,-,M+H_[+1]
"620",620,284.060380252978 / 272.700012207031,284.06 / 272.7,HMDB61388,284.06 / 272.7,Dimethyl 2-oxoglutarate,C7H10O5,174.05282343,3M+2Na
"621",621,284.10454795312 / 110.100006103516,284.105 / 110.1,HMDB13914,284.105 / 110.1,3-Hydroxynevirapine,C15H14N4O2,-,M+H_[+1]
"622",622,284.18414373548 / 497.099975585938,284.184 / 497.1,HMDB60994,284.184 / 497.1,alpha-Hydroxymetoprolol,C15H25NO4,283.178358293,M+H
"623",623,284.183994291572 / 774,284.184 / 774,HMDB60994,284.184 / 774,alpha-Hydroxymetoprolol,C15H25NO4,283.178358293,M+H
"624",624,284.231108878415 / 210,284.231 / 210,HMDB60677,284.231 / 210,26-Dimethylaniline,C8H11N,121.089149357,2M+ACN+H
"625",625,285.081805439636 / 93.2999954223633,285.082 / 93.3,HMDB60865,285.082 / 93.3,Phenytoin catechol,C15H12N2O4,284.079706882,M+H
"626",626,285.131773567256 / 816,285.132 / 816,HMDB29819,285.132 / 816,2-Phenylethyl beta-D-glucopyranoside,C14H20O6,284.125988372,M+H
"627",627,285.132230081675 / 907.500030517578,285.132 / 907.5,HMDB40412,285.132 / 907.5,DL-Propylene glycol dibenzoate,C17H16O4,284.104859,M+H
"628",628,285.179524817629 / 980.400024414062,285.18 / 980.4,HMDB61088,285.18 / 980.4,Dihydroartemisinin (DHA),C15H24O5,284.162373878,M+H
"629",629,285.255287849844 / 1241.69995117188,285.255 / 1241.7,HMDB38685,285.255 / 1241.7,Muricatacin,C17H32O3,284.23514489,M+H
"630",630,286.101856352292 / 133.800003051758,286.102 / 133.8,HMDB30177,286.102 / 133.8,Arborinine,C16H15NO4,285.100107973,M+H
"631",631,286.126637570047 / 91.1999969482422,286.127 / 91.2,HMDB61070,286.127 / 91.2,norhydrocodone,C17H19NO3,285.136493479,M+H
"632",632,286.199552919459 / 871.200012207031,286.2 / 871.2,HMDB30519,286.2 / 871.2,1-Methyl-2-nonyl-4(1H)-quinolinone,C19H27NO,285.209264491,M+H
"633",633,287.104354244833 / 133.800003051758,287.104 / 133.8,HMDB30177,287.104 / 133.8,Arborinine,C16H15NO4,-,M+H_[+1]
"634",634,287.099280888625 / 504.600006103516,287.099 / 504.6,HMDB60866,287.099 / 504.6,Phenytoin dihydrodiol,C15H14N2O4,286.095356946,M+H
"635",635,287.099228998894 / 513.149963378906,287.099 / 513.1,HMDB60438,287.099 / 513.1,Benzoapyrene-78-diol,C20H14O2,286.099379692,M+H
"636",636,287.130049665205 / 91.1999969482422,287.13 / 91.2,HMDB61070,287.13 / 91.2,norhydrocodone,C17H19NO3,-,M+H_[+1]
"637",637,287.20245056647 / 871.200012207031,287.202 / 871.2,HMDB30519,287.202 / 871.2,1-Methyl-2-nonyl-4(1H)-quinolinone,C19H27NO,-,M+H_[+1]
"638",638,287.199056323256 / 1028.85266113281,287.199 / 1028.9,HMDB60083,287.199 / 1028.9,Hexadecanoate (n-C16:0),C16H32O2,256.240230268,2M+Na+K
"639",639,288.117787068064 / 71.8135719299316,288.118 / 71.8,HMDB42010,288.118 / 71.8,Rutaecarpine,C18H13N3O,287.105862053,M+H
"640",640,288.124173862924 / 143.100006103516,288.124 / 143.1,HMDB42010,288.124 / 143.1,Rutaecarpine,C18H13N3O,287.105862053,M+H
"641",641,288.142166174938 / 104.400001525879,288.142 / 104.4,HMDB61073,288.142 / 104.4,noroxymorphone,C16H17NO4,287.115758037,M+H
"642",642,288.148692588123 / 635.099975585938,288.149 / 635.1,HMDB60854,288.149 / 635.1,Nordihydroisomorphine,C17H21NO3,287.152143543,M+H
"643",643,288.21511254735 / 999.299987792969,288.215 / 999.3,HMDB60843,288.215 / 999.3,N-Desthienylethyl-rotigotine,C13H19NO,205.146664235,M+2ACN+H
"644",644,288.21516711402 / 911.700012207031,288.215 / 911.7,HMDB41142,288.215 / 911.7,N-2-(4-Prenyloxyphenyl)ethyltiglamide,C18H25NO2,287.188529049,M+H
"645",645,288.215040186513 / 917.399963378906,288.215 / 917.4,HMDB41142,288.215 / 917.4,N-2-(4-Prenyloxyphenyl)ethyltiglamide,C18H25NO2,287.188529049,M+H
"646",646,289.137632308236 / 567.600036621094,289.138 / 567.6,HMDB40915,289.138 / 567.6,2-(4-Methyl-13-pentadienyl)anthraquinone,C20H16O2,288.115029756,M+H
"647",647,290.133439391957 / 102.644969940186,290.133 / 102.6,HMDB15585,290.133 / 102.6,Chlophedianol,C17H20ClNO,289.123341974,M+H
"648",648,290.157591457481 / 152.099990844727,290.158 / 152.1,HMDB61151,290.158 / 152.1,Hydroxylated N-acetyl desmethyl frovatriptan,C15H19N3O3,289.142641489,M+H
"649",649,290.157609876075 / 180.000015258789,290.158 / 180,HMDB28747,290.158 / 180,Aspartyl-Arginine,C10H19N5O5,289.138618743,M+H
"650",650,291.161294205069 / 152.099990844727,291.161 / 152.1,HMDB61151,291.161 / 152.1,Hydroxylated N-acetyl desmethyl frovatriptan,C15H19N3O3,-,M+H_[+1]
"651",651,291.161412396019 / 180.299987792969,291.161 / 180.3,HMDB60380,291.161 / 180.3,3-Polyprenyl-45-dihydroxybenzoate,C17H22O4,290.151809192,M+H
"652",652,292.155977668382 / 627,292.156 / 627,HMDB06869,292.156 / 627,S-(2-Methylbutanoyl)-dihydrolipoamide,C13H25NO2S2,291.132670429,M+H
"653",653,292.155834997127 / 605.700042724609,292.156 / 605.7,HMDB41870,292.156 / 605.7,Desethylchloroquine,C16H22ClN3,291.150225426,M+H
"654",654,293.136526962253 / 839.400024414062,293.137 / 839.4,HMDB41269,293.137 / 839.4,Pantoyllactone glucoside,C12H20O8,292.115817616,M+H
"655",655,295.083780278422 / 143.100006103516,295.084 / 143.1,HMDB38613,295.084 / 143.1,gamma-L-Glutamyl-L-methionine sulfoxide,C10H18N2O6S,294.088557008,M+H
"656",656,295.127710259011 / 473.699981689453,295.128 / 473.7,HMDB41305,295.128 / 473.7,1-Methoxy-4-5-(4-methoxyphenoxy)-3-penten-1-ynylbenzene,C19H18O3,294.125594442,M+H
"657",657,296.147829256013 / 339,296.148 / 339,HMDB42026,296.148 / 339,Tertatolol,C16H25NO2S,295.160599739,M+H
"658",658,296.147906868398 / 417.899993896484,296.148 / 417.9,HMDB60630,296.148 / 417.9,(E)-2-hydroxydoxepin,C19H21NO2,295.157228921,M+H
"659",659,296.211664299175 / 596.707061767578,296.212 / 596.7,HMDB60931,296.212 / 596.7,2-ethyl-15-dimethyl-33-diphenylpyrrolinium (EDDP),C20H24N,278.190874773,M+NH4
"660",660,296.71324 / 596.700012207031,296.713 / 596.7,HMDB60140,296.713 / 596.7,4-Hydroxybenoyl-CoA,C28H40N7O18P3S,887.136337737,M+3H
"661",661,297.10585110261 / 115.5,297.106 / 115.5,HMDB60888,297.106 / 115.5,7-Hydroxy-R-phenprocoumon,C18H16O4,296.104859,M+H
"662",662,297.151151971929 / 339.015350341797,297.151 / 339,HMDB42026,297.151 / 339,Tertatolol,C16H25NO2S,-,M+H_[+1]
"663",663,297.142460301646 / 690,297.142 / 690,HMDB60782,297.142 / 690,6-allyl-8b-Carboxy-ergoline,C18H20N2O2,296.152477894,M+H
"664",664,297.237318266823 / 1815.30004882812,297.237 / 1815.3,HMDB29998,297.237 / 1815.3,12-Hydroxy-810-octadecadienoic acid,C18H32O3,296.23514489,M+H
"665",665,298.094718154606 / 314.699981689453,298.095 / 314.7,HMDB60561,298.095 / 314.7,Albendazole sulfone,C12H15N3O4S,297.078326673,M+H
"666",666,298.112479938373 / 98.6999969482422,298.112 / 98.7,HMDB38723,298.112 / 98.7,(S)-Annocherine A,C17H15NO4,297.100107973,M+H
"667",667,298.112394050313 / 116.099998474121,298.112 / 116.1,HMDB15401,298.112 / 116.1,Nelarabine,C11H15N5O5,297.107318615,M+H
"668",668,298.162930610516 / 549.754760742188,298.163 / 549.8,HMDB38649,298.163 / 549.8,()-Clausenamide,C18H19NO3,297.136493479,M+H
"669",669,299.11548138878 / 98.6999969482422,299.115 / 98.7,HMDB38723,299.115 / 98.7,(S)-Annocherine A,C17H15NO4,-,M+H_[+1]
"670",670,299.126916344108 / 894.599975585938,299.127 / 894.6,HMDB38453,299.127 / 894.6,57-Dimethoxy-6-methylflavanone,C18H18O4,298.120509064,M+H
"671",671,299.20476522166 / 668.399963378906,299.205 / 668.4,HMDB61061,299.205 / 668.4,9-desmethylgranisetron,C17H22N4O,298.179361346,M+H
"672",672,299.234380564835 / 1215,299.234 / 1215,HMDB33862,299.234 / 1215,3-(81114-Pentadecatrienyl)phenol,C21H30O,298.229665582,M+H
"673",673,300.055637673546 / 91.5,300.056 / 91.5,HMDB61388,300.056 / 91.5,Dimethyl 2-oxoglutarate,C7H10O5,174.05282343,3M+2K
"674",674,300.106305849354 / 77.0999984741211,300.106 / 77.1,HMDB41517,300.106 / 77.1,beta-D-Glucopyranosyl anthranilate,C13H17NO7,299.100501903,M+H
"675",675,300.153927547592 / 69,300.154 / 69,HMDB29368,300.154 / 69,Saxitoxin,C10H17N7O4,299.134202067,M+H
"676",676,300.159350719712 / 960.588134765625,300.159 / 960.6,HMDB60474,300.159 / 960.6,Diphthine,C13H23N4O4,299.171930244,M+H
"677",677,300.178719800584 / 567.900024414062,300.179 / 567.9,HMDB60474,300.179 / 567.9,Diphthine,C13H23N4O4,299.171930244,M+H
"678",678,300.198109078129 / 1254.60003662109,300.198 / 1254.6,HMDB60474,300.198 / 1254.6,Diphthine,C13H23N4O4,299.171930244,M+H
"679",679,300.215779825208 / 954.900024414062,300.216 / 954.9,HMDB32996,300.216 / 954.9,2-Undecyl-4(1H)-quinolinone,C20H29NO,299.224914555,M+H
"680",680,300.215782581042 / 1001.40002441406,300.216 / 1001.4,HMDB07300,300.216 / 1001.4,DG(18:3(9Z12Z15Z)15:00:0),C36H64O5,576.475375158,M+H+Na
"681",681,301.13948100265 / 1714.79992675781,301.139 / 1714.8,HMDB41405,301.139 / 1714.8,4-Methoxybenzyl glucoside,C14H20O7,300.120902994,M+H
"682",682,301.13780224373 / 456.599975585938,301.138 / 456.6,HMDB41405,301.138 / 456.6,4-Methoxybenzyl glucoside,C14H20O7,300.120902994,M+H
"683",683,301.139010571971 / 102.900001525879,301.139 / 102.9,HMDB60947,301.139 / 102.9,desmethylclomipramine,C18H21ClN2,300.139326389,M+H
"684",684,301.217947220863 / 954.900024414062,301.218 / 954.9,HMDB32996,301.218 / 954.9,2-Undecyl-4(1H)-quinolinone,C20H29NO,-,M+H_[+1]
"685",685,302.140955517926 / 767.700012207031,302.141 / 767.7,HMDB61067,302.141 / 767.7,arabinofuranosylguanine,C10H14N5O5,284.099493583,M+NH4
"686",686,302.143884304831 / 60.0000019073486,302.144 / 60,HMDB61067,302.144 / 60,arabinofuranosylguanine,C10H14N5O5,284.099493583,M+NH4
"687",687,302.158373052916 / 207.600006103516,302.158 / 207.6,HMDB41960,302.158 / 207.6,Noroxycodone,C17H19NO4,301.131408101,M+H
"688",688,302.194053068145 / 776.100036621094,302.194 / 776.1,HMDB61098,302.194 / 776.1,alpha-dihydrotetrabenazine,C19H29NO3,319.214743799,M+H-H2O
"689",689,302.193810940928 / 633.618133544922,302.194 / 633.6,HMDB61098,302.194 / 633.6,alpha-dihydrotetrabenazine,C19H29NO3,319.214743799,M+H-H2O
"690",690,302.230453157986 / 1041.9091796875,302.23 / 1041.9,HMDB14520,302.23 / 1041.9,Trihexyphenidyl,C20H31NO,301.240564619,M+H
